No,Codigo,Departamento,Municipio,Latitud,Longitud,Nombre Establecimiento,Direccion
197,16-01-0294-43,ALTA VERAPAZ,COBAN,15.562841,-90.578729,"EORM COMUNIDAD SACHAL, ANEXO COOPERATIVA SAMAC","COMUNIDAD SACHAL, ANEXO COOPERATIVA SAMAC"
198,16-01-0394-43,ALTA VERAPAZ,COBAN,15.562841,-90.578729,EORM,ALDEA VISTA HERMOSA SACUMUM
199,16-01-0534-41,ALTA VERAPAZ,COBAN,15.562841,-90.578729,COPB ANEXO A EORM,COOPERATIVA YALCHACTI
200,16-03-0178-41,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.372569,-90.578387,COPB ANEXO A EORM,ALDEA BALEU
201,16-03-0222-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.372569,-90.578387,EORM,ALDEA BALEU
202,16-03-0053-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.418667,-90.577016,EORM NO. 2,ALDEA CHIYUC
203,16-03-0058-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.418667,-90.577016,EORM,CASERIO PANCASEUB
204,16-01-0192-42,ALTA VERAPAZ,COBAN,15.675119,-90.576831,EODP COMUNIDAD SAPALAU SAMUTZI,COMUNIDAD SAPALAU SAMUTZI
205,16-01-0234-43,ALTA VERAPAZ,COBAN,15.675119,-90.576831,EORM COMUNIDAD SAPALAU SAMUTZI,COMUNIDAD SAPALAU SAMUTZI
206,16-03-0016-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.427584,-90.575247,EORM,"CASERIO PANHUX, ALDEA EL RANCHO"
207,16-03-0045-41,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.42748,-90.5751,COPB ANEXO A EORM,CASERIO AGUA BLANCA SANTA MARIA
208,16-01-0359-43,ALTA VERAPAZ,COBAN,15.533818,-90.574008,EORM COMUNIDAD SAWACHIL I,COMUNIDAD SAWACHIL I
209,16-13-0080-43,ALTA VERAPAZ,CHISEC,15.903424,-90.573433,EORM COMUNIDAD SAN LUIS ICBOLAY,COMUNIDAD SAN LUIS ICBOLAY
210,16-01-0241-43,ALTA VERAPAZ,COBAN,15.788051,-90.572106,EORM COMUNIDAD ROKJA SATZAC,COMUNIDAD ROCJA TZAC
211,16-01-0524-41,ALTA VERAPAZ,COBAN,15.788051,-90.572106,COPB ANEXO A EORM,CASERIO SEMUY I
212,16-01-0550-43,ALTA VERAPAZ,COBAN,15.82401,-90.567853,EORM,ALDEA BALBATZUL II
213,16-03-0231-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.41906,-90.566153,EORM,CASERIO CHIGUORRON
214,16-03-1125-41,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.41906,-90.566153,COPB ANEXO A EORM,ALDEA CHIGUORRON
215,16-01-0314-43,ALTA VERAPAZ,COBAN,15.568254,-90.565814,EORM COMUNIDAD CHIRREMOX SACOC I,COMUNIDAD CHIRREMOX SACOC I
216,16-03-0017-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.46927,-90.564832,"EORM CASERIO SANTA CRUZ DEL QUETZAL, ALDEA RANCHO","2AV. ZONA 3 BARRIO SAN CRISTOBAL CASERIO SANTA CRUZ DEL QUETZAL, ALDEA RANCHO"
217,16-03-0064-41,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.46927,-90.564832,COPB ANEXO A EORM,CASERIO PANCASEUB
218,16-01-0191-42,ALTA VERAPAZ,COBAN,15.719811,-90.564029,EODP,COMUNIDAD SECAK CUXCALA
219,16-01-0274-43,ALTA VERAPAZ,COBAN,15.719811,-90.564029,EORM,COMUNIDAD SECAK CUXCALA
220,16-03-0018-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.444887,-90.564018,"EORM CASERIO PANBONCITO, ALDEA EL RANCHO","CASERIO PANBONCITO, ALDEA EL RANCHO"
221,16-03-0038-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.369312,-90.562970000000007,EORM,PAMPULUJ
222,16-03-0234-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.369312,-90.562970000000007,EORM,CASERIO EL ZACATON
223,16-01-0349-43,ALTA VERAPAZ,COBAN,15.515709,-90.562918,EORM ALDEA SEMUC,ALDEA SEMUC
224,16-01-0371-43,ALTA VERAPAZ,COBAN,15.644254,-90.559202,EORM ALDEA CANIHAB SEBOB,ALDEA CANIHAB SEBOB
225,16-01-0544-41,ALTA VERAPAZ,COBAN,15.644254,-90.559202,COPB ANEXO A EORM,PALO GRANDE LOS COCALES
226,16-03-0228-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.343543,-90.558585,EORM,FINCA SAN JOAQUIN
227,16-01-0188-41,ALTA VERAPAZ,COBAN,15.582232,-90.557046,COPB COMUNIDAD CHIRREMOX TEMAL,COMUNIDAD CHIRREMOX TEMAL
228,16-01-0313-43,ALTA VERAPAZ,COBAN,15.582232,-90.557046,EORM COMUNIDAD CHIRREMOX TEMAL,COMUNIDAD CHIRREMOX TEMAL
229,16-01-0358-43,ALTA VERAPAZ,COBAN,15.609949,-90.555591,EORM COMUNIDAD SABAIL,COMUNIDAD SABAIL
230,16-03-6096-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.380895,-90.554475,EORM,CASERIO AQUIL PEQUE??O
231,16-03-8511-41,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.380895,-90.554475,COPB ANEXO EORM,CASERIO AQUIL PEQUE??O ALDEA AQUIL
232,16-03-0002-41,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.415124,-90.554401,"COPB COMUNIDAD CERRO VERDE, ALDEA EL RANCHO",COMUNIDAD CERRO VERDE
233,16-03-0012-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.415124,-90.554401,"EORM COMUNIDAD CERRO VERDE, ALDEA EL RANCHO",CASERIO CERRO VERDE ALDEA EL RANCHO
234,16-01-0002-41,ALTA VERAPAZ,COBAN,15.943223,-90.551565,COPB ANEXO A EORM,ALDEA SAN JOSE ICBOLAY
235,16-01-0067-43,ALTA VERAPAZ,COBAN,15.943223,-90.551565,EORM,ALDEA SAN JOSE ICBOLAY
236,16-01-6643-43,ALTA VERAPAZ,COBAN,15.679809,-90.551021,EORM,COMUNIDAD SAN LUCAS SAMOX
237,16-01-8193-41,ALTA VERAPAZ,COBAN,15.679809,-90.551021,COPB ANEXO EORM,COMUNIDAD SAN LUCAS SAMOX
238,16-03-0063-41,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.42848,-90.55092,COPB ANEXO A EORM,CASERIO CHEPENAL ALDEA QUEJA
239,16-01-0315-43,ALTA VERAPAZ,COBAN,15.555872,-90.548934,EORM COMUNIDAD CHIRREMOX SACOC II,COMUNIDAD CHIRREMOX SACOC II
240,16-03-0004-41,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.369407,-90.547347,"COPB CASERIO EL ALFILER, ALDEA AQUIL",CASERIO EL ALFILER ALDEA AQUIL
241,16-03-0014-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.369407,-90.547347,EORM,"CASERIO EL ALFILER, ALDEA AQUIL"
242,16-01-0342-43,ALTA VERAPAZ,COBAN,15.532618,-90.547187,EORM COMUNIDAD XALABE SABOB,COMUNIDAD XALABE SABOB
243,16-03-0005-42,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.444643,-90.546781,EODP COMUNIDAD DE GUACHCUZ,CASERIO GUACHCUZ
244,16-03-0019-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.444643,-90.546781,EORM COMUNIDAD DE GUACHCUZ,CASERIO GUACHCUZ ALDEA EL RANCHO
245,16-03-0179-41,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.377887,-90.546493,COPB ANEXO A EORM,ALDEA AQUIL GRANDE
246,16-03-0214-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.377887,-90.546493,EORM,ALDEA AQUIL GRANDE
247,16-03-0186-41,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.423742,-90.545608,COPB ANEXO A EORM,ALDEA EL RANCHO
248,16-03-0216-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.423742,-90.545608,EORM,ALDEA EL RANCHO
249,16-01-0280-43,ALTA VERAPAZ,COBAN,15.951651,-90.545234,EORM,ALDEA SAN LUIS PLAYA GRANDE
250,16-01-0281-43,ALTA VERAPAZ,COBAN,15.951651,-90.545234,EORM,CASERIO ENTRE RIOS
251,16-01-0370-43,ALTA VERAPAZ,COBAN,15.994917,-90.544931,EORM,CASERIO SENUJA
252,16-03-0023-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.410472,-90.544686,EORM,CASERIO CHISIGUAN
253,16-03-0189-41,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.410472,-90.544686,COPB ANEXO A EORM,CASERIO CHIYEY
254,16-01-0165-41,ALTA VERAPAZ,COBAN,15.795124,-90.543949,COPB COMUNIDAD SACTELA,COMUNIDAD SACTELA
255,16-01-0268-43,ALTA VERAPAZ,COBAN,15.795124,-90.543949,EORM CASERIO SACTELA,CASERIO SACTELA
256,16-01-0265-43,ALTA VERAPAZ,COBAN,15.727143,-90.543638,EORM COMUNIDAD UCULA,COMUNIDAD UCULA
257,16-01-0537-41,ALTA VERAPAZ,COBAN,15.727143,-90.543638,COPB ANEXO A EORM,COMUNIDAD SACHAL ANEXO COOPERATIVA SAMAC
258,16-01-0333-43,ALTA VERAPAZ,COBAN,15.707909,-90.543449,EORM,COMUNIDAD ROCJA SAWACHIL
259,16-13-0093-43,ALTA VERAPAZ,CHISEC,15.938848,-90.542627,EORM COMUNIDAD LAS PROMESAS I,COMUNIDAD LAS PROMESAS I
260,16-01-0361-43,ALTA VERAPAZ,COBAN,15.970517,-90.541652,EORM,ALDEA YALICAR 15 DE SEPTIEMBRE
261,16-01-0629-41,ALTA VERAPAZ,COBAN,15.970517,-90.541652,COPB ANEXO A EORM,COMUNIDAD SAN LUIS PALO GRANDE
262,16-01-0541-41,ALTA VERAPAZ,COBAN,15.972185,-90.54137,COPB ANEXO A EORM,ALDEA BALBATZUL II
263,16-01-0554-43,ALTA VERAPAZ,COBAN,15.972185,-90.54137,EORM,ALDEA LAGUNA CUCUXILA
264,16-01-0556-43,ALTA VERAPAZ,COBAN,15.972185,-90.54137,EORM,ALDEA PALO GRANDE LOS COCALES
265,16-01-0545-41,ALTA VERAPAZ,COBAN,15.794734,-90.539568,COPB ANEXO A EORM,ALDEA CANIHAB SEBOB
266,16-01-0547-43,ALTA VERAPAZ,COBAN,15.794734,-90.539568,EORM,ALDEA BELLA VISTA SACTELA
267,16-01-0211-42,ALTA VERAPAZ,COBAN,15.778734,-90.539274,EODP ALDEA CHICHUT,ALDEA CHICHUT
268,16-01-0381-43,ALTA VERAPAZ,COBAN,15.778734,-90.539274,EORM CASERIO XBEN CONOP I,CASERIO XBEN CONOP I
269,16-01-0204-42,ALTA VERAPAZ,COBAN,15.777413,-90.538714,EODP,COMUNIDAD RUBEL YUM
270,16-01-0242-43,ALTA VERAPAZ,COBAN,15.777413,-90.538714,EORM,COMUNIDAD RUBEL YUM
271,16-07-0202-43,ALTA VERAPAZ,PANZOS,15.777413,-90.538714,EORM,PARCELAMIENTO COLONIA VILLA NUEVA
272,16-07-0203-41,ALTA VERAPAZ,PANZOS,15.777413,-90.538714,COPB,PARCELAMIENTO COLONIA VILLA NUEVA
273,16-03-0229-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.342632,-90.532063,EORM,ALDEA AGUA BLANCA
274,16-13-0004-41,ALTA VERAPAZ,CHISEC,15.889613,-90.531259,COPB,COMUNIDAD NUEVA BABILONIA
275,16-13-0073-43,ALTA VERAPAZ,CHISEC,15.889613,-90.531259,EORM,COMUNIDAD NUEVA BABILONIA
276,16-03-0044-41,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.343708,-90.530175,COPB ANEXO A EORM,CASERIO TUCANJA
277,16-01-9113-43,ALTA VERAPAZ,COBAN,15.699836,-90.530155,EORM,ALDEA CHINAMOCOCH SETA??O
278,16-01-0202-42,ALTA VERAPAZ,COBAN,15.768691,-90.528716,EODP ALDEA SANTA VALERIA,ALDEA SANTA VALERIA
279,16-01-0248-43,ALTA VERAPAZ,COBAN,15.768691,-90.528716,EORM CASERIO SANTA VALERIA,CASERIO SANTA VALERIA
280,16-03-0206-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.391043,-90.528611,EORM,CASERIO PAMAC
281,16-01-0392-41,ALTA VERAPAZ,COBAN,15.539926,-90.528163,COPB ANEXO A EORM,ALDEA CONCEPCION AQUIL
282,16-01-0327-43,ALTA VERAPAZ,COBAN,15.542411,-90.527885,EORM ALDEA SAN JOSE SACALA,ALDEA SAN JOSE SACALA
283,16-01-0490-41,ALTA VERAPAZ,COBAN,15.542411,-90.527885,COPB ANEXO A EORM,ALDEA CAQUIJA
284,16-01-0293-43,ALTA VERAPAZ,COBAN,15.488933,-90.526323,EORM ALDEA CRUZ RAX MAX,ALDEA CRUZ RAX MAX
285,16-01-0375-43,ALTA VERAPAZ,COBAN,15.631256,-90.52546,EORM CASERIO SAN FRANCISCO SETZOL,CASERIO SAN FRANCISCO SETZOL
286,16-01-0267-43,ALTA VERAPAZ,COBAN,15.977842,-90.524978,EORM,COMUNIDAD NUEVO AMANECER EL PLAN
287,16-01-0353-43,ALTA VERAPAZ,COBAN,15.756256,-90.521918,EORM,ALDEA LA CEIBA COPALA
288,16-01-0354-43,ALTA VERAPAZ,COBAN,15.756256,-90.521918,EORM,CASERIO KANTOLOK
289,16-13-0210-43,ALTA VERAPAZ,CHISEC,15.844519,-90.521345,EORM,CASERIO SIGUANHA
290,16-13-0133-43,ALTA VERAPAZ,CHISEC,15.833993,-90.520832,EORM COMUNIDAD LA NUEVA ESPERANZA,COMUNIDAD LA NUEVA ESPERANZA
291,16-13-0012-41,ALTA VERAPAZ,CHISEC,15.917534,-90.51938,COPB,COMUNIDAD POZO SECO
292,16-13-0121-43,ALTA VERAPAZ,CHISEC,15.917534,-90.51938,EORM COMUNIDAD POZO SECO,COMUNIDAD POZO SECO
293,16-01-0331-43,ALTA VERAPAZ,COBAN,15.698931,-90.517987,EORM,COMUNIDAD SETA??A I
294,16-01-0195-42,ALTA VERAPAZ,COBAN,15.534731,-90.517298,EODP COMUNIDAD SAN JUAN CRUZ DE MADERA CHIMUCAY,COMUNIDAD SAN JUAN DE MADERA CHIMUCAY
295,16-01-0379-43,ALTA VERAPAZ,COBAN,15.534731,-90.517298,EORM CASERIO SAN JUAN CRUZ DE MADERA CHIMUCAY,CASERIO SAN JUAN CRUZ DE MADERA
296,16-01-1613-43,ALTA VERAPAZ,COBAN,15.714275,-90.516915,EORM,ALDEA SAQUIPEC
297,16-03-0073-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.41137,-90.516228,EORM,CASERIO PANISTE
298,16-03-0172-41,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.41137,-90.516228,COPB ANEXO A EORM,ALDEA LAS PACAYAS
299,16-03-0218-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.41137,-90.516228,EORM,ALDEA LAS PACAYAS
300,16-13-0185-43,ALTA VERAPAZ,CHISEC,15.926026,-90.515035,EORM,CASERIO EL PORVENIR
301,16-13-0232-41,ALTA VERAPAZ,CHISEC,15.926026,-90.515035,COPB ANEXO A EORM,COMUNIDAD VERAPAZ
302,16-01-0287-43,ALTA VERAPAZ,COBAN,15.652137,-90.512325,EORM COMUNIDAD SAPOX,COMUNIDAD SAPOX
303,16-01-0516-41,ALTA VERAPAZ,COBAN,15.652137,-90.512325,COPB ANEXO A EORM,ALDEA SANTO DOMINGO CUNXPUR
304,16-13-0155-43,ALTA VERAPAZ,CHISEC,15.931168,-90.511781,EOUM,COLONIA LOS ANGELES
305,16-13-0248-43,ALTA VERAPAZ,CHISEC,15.931168,-90.511781,EORM,CASERIO CHINASAJAL CHIBUT
306,16-13-0980-43,ALTA VERAPAZ,CHISEC,15.931168,-90.511781,EORM,ALDEA CHIQUIBUL
307,16-01-0198-42,ALTA VERAPAZ,COBAN,15.659044,-90.510479,EODP COMUNIDAD RIO MOJARRAS CAMPAMAC,COMUNIDAD RIO MOJARRAS CAMPANAC
308,16-01-0228-43,ALTA VERAPAZ,COBAN,15.659044,-90.510479,EORM CASERIO RIO MOJARRAS CAMPAMAC,CASERIO RIO MOJARRAS CAMPAMAC
309,16-01-0291-43,ALTA VERAPAZ,COBAN,15.981604,-90.509701,EORM,COMUNIDAD SAN LUIS PALO GRANDE
310,16-01-0628-41,ALTA VERAPAZ,COBAN,15.981604,-90.509701,COPB ANEXO A EORM,BALDIO XALACHE
311,16-01-0236-43,ALTA VERAPAZ,COBAN,15.71111,-90.509511,EORM CASERIO SATA??O II,CASERIO SATA??O II
312,16-03-0052-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.36598,-90.50827,EORM,CASERIO SAN ANTONIO PITA FLOJA
313,16-03-0174-41,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.36603,-90.507243,COPB ANEXO A EORM,ALDEA CHIYUC
314,16-03-0220-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.36603,-90.507243,EORM,ALDEA CHIYUC
315,16-03-1523-42,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.36603,-90.507243,EODP ANEXA A EORM,ALDEA CHIYUC
316,16-13-0056-43,ALTA VERAPAZ,CHISEC,15.846681,-90.50709,EORM COMUNIDAD CERRO ALTO,COMUNIDAD CERRO ALTO
317,16-01-0653-43,ALTA VERAPAZ,COBAN,15.552733,-90.506681,EORM ESCUELA OFICIAL RURAL MIXTA,FINCA SACTELA
318,16-03-0185-41,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.384754,-90.505433,COPB ANEXO A EORM,ALDEA REXQUIX
319,16-03-0213-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.384754,-90.505433,EORM,ALDEA REXQUIX
320,16-01-0230-43,ALTA VERAPAZ,COBAN,15.614346,-90.504793,EORM COMUNIDAD SAPOX I,COMUNIDAD SAPOX I
321,16-01-0090-43,ALTA VERAPAZ,COBAN,15.772032,-90.503331,EORM,ALDEA CHITZUJAY
322,16-01-0091-43,ALTA VERAPAZ,COBAN,15.772032,-90.503331,EORM,ALDEA SAN PEDRO CANAHU
323,16-01-0576-41,ALTA VERAPAZ,COBAN,15.772032,-90.503331,COPB ANEXO A EORM,ALDEA SAN PEDRO CANAHU
324,16-01-1123-43,ALTA VERAPAZ,COBAN,15.755061,-90.498837,EORM,ALDEA CHIQUICHE CANAHU
325,16-01-1168-43,ALTA VERAPAZ,COBAN,15.755061,-90.498837,EORM,ALDEA CHIRRIXPEC SACRANIX II
326,16-01-1169-41,ALTA VERAPAZ,COBAN,15.755061,-90.498837,COPB ANEXO A EORM,ALDEA CHIQUICHE CANAHU
327,16-03-0183-41,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.420756,-90.498502,COPB ANEXO A EORM,ALDEA NAJTILABAJ
328,16-03-0212-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.420756,-90.498502,EORM,ALDEA NAJTILABAJ
329,16-13-1595-41,ALTA VERAPAZ,CHISEC,15.947855,-90.496431,COPB ANEXA A EORM,ALDEA SETZI
330,16-13-1596-41,ALTA VERAPAZ,CHISEC,15.947855,-90.496431,COPB ANEXO A EORM,ALDEA EL QUETZAL
331,16-13-2391-43,ALTA VERAPAZ,CHISEC,15.947855,-90.496431,EORM,ALDEA EL QUETZAL
332,16-03-0236-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.356095,-90.495824,EORM,CASERIO CHIYEY
333,16-01-6209-43,ALTA VERAPAZ,COBAN,15.590103,-90.493911,EORM,ALDEA NIMLASAYUB
334,16-01-8461-41,ALTA VERAPAZ,COBAN,15.590103,-90.493911,COPB ANEXO A EORM,ALDEA NIMLASAYUB
335,16-13-0092-43,ALTA VERAPAZ,CHISEC,15.808659,-90.492077,EORM COMUNIDAD LAS CRUCES DEL NORTE,COMUNIDAD LAS CRUCES DEL NORTE
336,16-01-0389-43,ALTA VERAPAZ,COBAN,15.653774,-90.490549,EORM,ALDEA CHINAJACOC
337,16-03-0235-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.369721,-90.490393,EORM,CANTON LAS ARRUGAS
338,16-03-8165-42,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.369721,-90.490393,EODP ANEXA A EORM,ALDEA LAS ARRUGAS
339,16-03-2305-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.362186,-90.489575,EORM,COMUNIDAD AGUA BENDITA
340,16-03-6993-42,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.362186,-90.489575,EODP ANEXA A EORM,ALDEA AGUA BENDITA
341,16-03-8264-42,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.36802,-90.489575,CEIN -PAIN-,CANTON LAS ARRUGAS
342,16-01-0472-42,ALTA VERAPAZ,COBAN,15.640801,-90.487673,EODP,"4TA. AVENIDA 11-47 ZONA 1, BARRIO SANTO TOMAS"
343,16-01-0473-43,ALTA VERAPAZ,COBAN,15.640801,-90.487673,EORM,RUBEL TZUL
344,16-13-2259-41,ALTA VERAPAZ,CHISEC,16.001168,-90.487158,COPB ANEXA A EORM,ALDEA SECHINAPEMECH
345,16-13-2331-43,ALTA VERAPAZ,CHISEC,16.001168,-90.487158,EORM,CASERIO LA CHAPINA
346,16-01-0320-43,ALTA VERAPAZ,COBAN,15.746734,-90.486329,EORM,CASERIO SANTO DOMINGO CUNIXPUR
347,16-01-0509-41,ALTA VERAPAZ,COBAN,15.746734,-90.486329,COPB ANEXO A EORM,ALDEA MONTE BLANCO
348,16-01-1114-41,ALTA VERAPAZ,COBAN,15.658888,-90.485746,COPB ANEXO A EORM,ALDEA YALCHACTI
349,16-01-1607-43,ALTA VERAPAZ,COBAN,15.658888,-90.485746,EORM,CASERIO YALCHACTI I
350,16-01-0373-43,ALTA VERAPAZ,COBAN,15.539699,-90.485325,EORM COMUNIDAD CHAMPOC III,COMUNIDAD CHAMPOC III
351,16-03-0078-42,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.359195,-90.48237,EODP ANEXA A EOUV,"O AVENIDA 7-03 ZONA 3, BARRIO SAN CRISTOBAL"
352,16-03-0079-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.359195,-90.48237,EORM,COLONIA MARTIRES POQOMCHIES PANTUP
353,16-13-0099-43,ALTA VERAPAZ,CHISEC,15.842505,-90.481899,EORM COMUNIDAD RINCONCITO DEL NORTE,COMUNIDAD RINCONCITO DEL NORTE
354,16-03-0046-41,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.359496,-90.481462,COPB ANEXO A EORM,CASERIO PANHUX
355,16-03-0049-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.359496,-90.481462,EORM,CASERIO EL REGALO
356,16-03-0085-42,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.359496,-90.481462,EODP,"5TA, AVENIDA 0-74 ZONA 1 BARRIO SAN FELIPE"
357,16-03-0040-41,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.362730000000001,-90.48132,COPB ANEXA A EORM,SAQUIXIM
358,16-03-1126-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.36261,-90.481166,EOUN MARTHA RUIZ DE JUAREZ,1A. AV. 5-57 ZONA 3 BARRIO SAN CRISTOBAL
359,16-03-6769-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.36261,-90.481166,EOUN MARTHA RUIZ DE JUAREZ,1A. 5-57 ZONA 3 BARRIO SAN CRISTOBAL
360,16-03-0238-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.362098,-90.481082,EOUV RENE ALBERTO CARDOZA BARAHONA,0AV. 7-03 ZONA 3 BARRIO SAN CRISTOBAL
361,16-03-1538-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.362098,-90.481082,EORM,ALDEA AGUA BLANCA SANTA MARIA
362,16-03-7020-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.362098,-90.481082,EOUV,BARRIO SAN CRISTOBAL
363,16-03-0020-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.300119,-90.480827,EORM,ALDEA SAN JOSE CHITUZUL
364,16-03-0074-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.364082,-90.480736,EORM,ALDEA LAS PACAYAS
365,16-01-0337-43,ALTA VERAPAZ,COBAN,15.645682,-90.480268,EORM ALDEA YALCHACTI II,ALDEA YALCHACTI II
366,16-13-0035-41,ALTA VERAPAZ,CHISEC,15.981757,-90.480257,COPB,COMUNIDAD LIMON NORTE
367,16-13-0128-43,ALTA VERAPAZ,CHISEC,15.981757,-90.480257,EORM,COMUNIDAD LIMON NORTE
368,16-01-0595-43,ALTA VERAPAZ,COBAN,15.709175,-90.480055,EORM,COMUNIDAD RIO CHICOY CUXIXILA
369,16-03-0084-42,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.368223,-90.479976,EODP,"1A. CALLE DEL LLANO, ZONA 5 BARRIO ESQUIPULAS"
370,16-13-6441-41,ALTA VERAPAZ,CHISEC,15.927094,-90.479838,COPB ANEXA A EORM,COMUNIDAD AURORA 8 DE OCTUBRE
371,16-13-6442-43,ALTA VERAPAZ,CHISEC,15.927094,-90.479838,EORM,COMUNIDAD AURORA 8 DE OCTUBRE
372,16-03-8547-42,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.363273,-90.479812,CEES ANEXO A CODP,BARRIO SAN FELIPE
373,16-03-8548-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.363273,-90.479812,CEES ANEXO A EOUM,BARRIO SAN FELIPE
374,16-03-1537-41,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.463832,-90.479452,COPB ANEXO A EORM,ALDEA CHITUJ
375,16-03-1622-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.463832,-90.479452,EORM,ALDEA CHITUJ
376,16-03-8862-42,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.370758,-90.479239,EODP,3A. AVENIDA 0-23 ZONA 2 CALLE DEL CALVARIO BARRIO SAN SEBASTIAN
377,16-03-9068-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.370758,-90.479239,EORM,CANTON PAMPUR
378,16-03-9881-42,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.370758,-90.479239,EODP ANEXA A EORM,CANTON PAMPUR
379,16-03-0054-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.363244,-90.479104,EORM,CASERIO NUEVO PANCOX
380,16-03-1407-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.363244,-90.479104,EORM,CASERIO CHEPENAL ALDEA QUEJA
381,16-03-1498-43,ALTA VERAPAZ,SAN CRISTOBAL VERAPAZ,15.363244,-90.479104,EORM,CASERIO PANQUIX
382,16-13-0033-42,ALTA VERAPAZ,CHISEC,15.885287,-90.478848,EODP COMUNIDAD CERRO AZUL,COMUNIDAD CERRO AZUL
